Data ID	Sub System	Name	ADC No	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci From Eng	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Limit Type 1	Yellow Limit 1	Red Limit 1	Limit Type 2	Yellow Limit 2	Red Limit 2
201	SEB	SCN_RF_MEAS_TIME	0	25	0	1	9	2	0xFFFF	0	%04X	%1.0f	1	0	1		%1.0f	1	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
202	SEB	SCN_RF_AMPLITUDE_MON	0	25	0	1	11	2	0xFFFF	0	%04X	%1.0f	1	-5	0.000152588	V	%.4f	1	TRUE	-8.9448	-255.3011	0	0	0	0	0	0	0	0	0	0	0	0	0
203	SEB	SCN_COUNTER_SELECT	0	25	0	1	13	1	0x03	0	%04X	%1.0f	1	0	1		%1.0f	1	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
204	SEB	SCN_BIN_CNT_REG	0	25	0	1	14	2	0xFFFF	0	%04X	%1.0f	1	0	1	Bins	%1.0f	1	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
205	SEB	SCN_RF_STEP_REG	0	25	0	1	16	1	0xFF	0	%02X	%1.0f	1	0	1	Counts	%.4f	11	FALSE	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0
206	SEB	SCN_AUX_STEP_REG	0	25	0	1	17	3	0xFFFFFF	0	%06X	%1.0f	1	0	1	Counts	%.4f	11	FALSE	24	8	0	0	0	0	0	0	0	0	0	0	0	0	0
207	SEB	SCN_EM-1_DAC0_REG_RDBK	0	25	0	1	20	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	990.5332268	-15.53385687	0	0	0	0	0	0	0	0	0	0	0	0	0
208	SEB	SCN_EM-2_DAC1_REG_RDBK	0	25	0	1	21	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	994.4167301	-15.63145001	0	0	0	0	0	0	0	0	0	0	0	0	0
209	SEB	SCN_IS_EDAC_REG_RDBK	0	25	0	1	22	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	0	0.392156863	0	0	0	0	0	0	0	0	0	0	0	0	0
210	SEB	SCN_FIL_VDAC_REG_RDBK	0	25	0	1	23	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	0	0.019607843	0	0	0	0	0	0	0	0	0	0	0	0	0
211	SEB	SCN_DET_A_THR_REG_RDBK	0	25	0	1	25	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	0	0.019607843	0	0	0	0	0	0	0	0	0	0	0	0	0
212	SEB	SCN_DET_B_THR_REG_RDBK	0	25	0	1	24	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	0	0.019607843	0	0	0	0	0	0	0	0	0	0	0	0	0
213	SEB	SCN_FOC_A_SRCA_DAC6_REG_RDBK	0	25	0	1	26	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	-100	0.392156863	0	0	0	0	0	0	0	0	0	0	0	0	0
214	SEB	SCN_FOC_A_SRCB_DAC7_REG_RDBK	0	25	0	1	27	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	-100	0.392156863	0	0	0	0	0	0	0	0	0	0	0	0	0
215	SEB	SCN_GC_EC_DAC8_REG_RDBK	0	25	0	1	28	2	0xFFFF	0	%03X	%1.0f	0	0	1	V	%.4f	1	FALSE	-230	0.112332112	0	0	0	0	0	0	0	0	0	0	0	0	0
216	SEB	SCN_LDI_EC_DAC9_REG_RDBK	0	25	0	1	30	2	0xFFFF	0	%03X	%1.0f	0	0	1	V	%.4f	1	FALSE	-230	0.112332112	0	0	0	0	0	0	0	0	0	0	0	0	0
217	SEB	SCN_OUT_A_DAC10_REG_RDBK	0	25	0	1	32	2	0xFFFF	0	%03X	%1.0f	0	0	1	V	%.4f	1	FALSE	-100	0.048840049	0	0	0	0	0	0	0	0	0	0	0	0	0
218	SEB	SCN_ION_REP_DAC11_REG_RDBK	0	25	0	1	34	2	0xFFFF	0	%03X	%1.0f	0	0	1	V	%.4f	1	FALSE	10	-0.004884005	0	0	0	0	0	0	0	0	0	0	0	0	0
219	SEB	SCN_ROD_BIAS_DAC12_REG_RDBK	0	25	0	1	36	2	0xFFFF	0	%03X	%1.0f	0	0	1	V	%.4f	1	FALSE	-230	0.112332112	0	0	0	0	0	0	0	0	0	0	0	0	0
220	SEB	SCN_RF_AMP_DAC13_REG_RDBK	0	25	0	1	38	2	0xFFFF	0	%04X	%1.0f	0	0	1	V	%.4f	1	FALSE	2505.117325	-0.038366765	0	0	0	0	0	0	0	0	0	0	0	0	0
221	SEB	SCN_AUX_AMP_DAC15_REG_RDBK	0	25	0	1	40	2	0xFFFF	0	%04X	%1.0f	0	0	1	V	%.4f	1	FALSE	0	0.000610361	0	0	0	0	0	0	0	0	0	0	0	0	0
222	SEB	SCN_EM_1_DAC0_SET	0	25	0	1	42	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	990.5332268	-15.53385687	0	0	0	0	0	0	0	0	0	0	0	0	0
223	SEB	SCN_EM_2_DAC1_SET	0	25	0	1	43	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	994.4167301	-15.63145001	0	0	0	0	0	0	0	0	0	0	0	0	0
224	SEB	SCN_IS_EDAC_SET	0	25	0	1	44	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	0	0.392156863	0	0	0	0	0	0	0	0	0	0	0	0	0
225	SEB	SCN_FIL_VDAC_SET	0	25	0	1	45	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	0	0.019607843	0	0	0	0	0	0	0	0	0	0	0	0	0
226	SEB	SCN_DET_A_THR_SET	0	25	0	1	47	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	0	0.019607843	0	0	0	0	0	0	0	0	0	0	0	0	0
227	SEB	SCN_DET_B_THR_SET	0	25	0	1	46	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	0	0.019607843	0	0	0	0	0	0	0	0	0	0	0	0	0
228	SEB	SCN_FOC_A_SRCA_DAC6_SET	0	25	0	1	48	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	-100	0.392156863	0	0	0	0	0	0	0	0	0	0	0	0	0
229	SEB	SCN_FOC_A_SRCB_DAC7_SET	0	25	0	1	49	1	0xFF	0	%02X	%1.0f	0	0	1	V	%.4f	1	FALSE	-100	0.392156863	0	0	0	0	0	0	0	0	0	0	0	0	0
230	SEB	SCN_GC_EC_DAC8_SET	0	25	0	1	50	2	0xFFFF	0	%03X	%1.0f	0	0	1	V	%.4f	1	FALSE	-230	0.112332112	0	0	0	0	0	0	0	0	0	0	0	0	0
231	SEB	SCN_LDI_EC_DAC9_SET	0	25	0	1	52	2	0xFFFF	0	%03X	%1.0f	0	0	1	V	%.4f	1	FALSE	-230	0.112332112	0	0	0	0	0	0	0	0	0	0	0	0	0
232	SEB	SCN_OUT_A_DAC10_SET	0	25	0	1	54	2	0xFFFF	0	%03X	%1.0f	0	0	1	V	%.4f	1	FALSE	-100	0.048840049	0	0	0	0	0	0	0	0	0	0	0	0	0
233	SEB	SCN_ION_REP_DAC11_SET	0	25	0	1	56	2	0xFFFF	0	%03X	%1.0f	0	0	1	V	%.4f	1	FALSE	10	-0.004884005	0	0	0	0	0	0	0	0	0	0	0	0	0
234	SEB	SCN_ROD_BIAS_DAC12_SET	0	25	0	1	58	2	0xFFFF	0	%03X	%1.0f	0	0	1	V	%.4f	1	FALSE	-230	0.112332112	0	0	0	0	0	0	0	0	0	0	0	0	0
235	SEB	SCN_RF_AMP_DAC13_SET	0	25	0	1	60	2	0xFFFF	0	%04X	%1.0f	0	0	1	V	%.4f	1	FALSE	2505.117325	-0.038366765	0	0	0	0	0	0	0	0	0	0	0	0	0
236	SEB	SCN_AUX_AMP_DAC15_SET	0	25	0	1	62	2	0xFFFF	0	%04X	%1.0f	0	0	1	V	%.4f	1	FALSE	0	0.000610361	0	0	0	0	0	0	0	0	0	0	0	0	0
237	SEB	SCN_PAUSE_REG_RDBK_0	0	25	0	1	64	2	0xFFFF	0	%04X	%1.0f	1	0	1	ms	%.2f	1	TRUE	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
238	SEB	SCN_PAUSE_REG_RDBK_1	0	25	0	1	66	2	0xFFFF	0	%04X	%1.0f	1	0	1	ms	%.2f	1	TRUE	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
239	SEB	SCN_PAUSE_REG_RDBK_2	0	25	0	1	68	2	0xFFFF	0	%04X	%1.0f	1	0	1	ms	%.2f	1	TRUE	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
240	SEB	SCN_PAUSE_REG_RDBK_3	0	25	0	1	70	2	0xFFFF	0	%04X	%1.0f	1	0	1	ms	%.2f	1	TRUE	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
241	SEB	SCN_PAUSE_REG_RDBK_4	0	25	0	1	72	2	0xFFFF	0	%04X	%1.0f	1	0	1	ms	%.2f	1	TRUE	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
242	SEB	SCN_PAUSE_REG_RDBK_5	0	25	0	1	74	2	0xFFFF	0	%04X	%1.0f	1	0	1	ms	%.2f	1	TRUE	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
243	SEB	SCN_PAUSE_REG_RDBK_6	0	25	0	1	76	2	0xFFFF	0	%04X	%1.0f	1	0	1	ms	%.2f	1	TRUE	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
244	SEB	SCN_PAUSE_REG_RDBK_7	0	25	0	1	78	2	0xFFFF	0	%04X	%1.0f	1	0	1	ms	%.2f	1	TRUE	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
245	SEB	SCN_BIN_TIME_RDBK	0	25	0	1	80	2	0xFFFF	0	%04X	%1.0f	1	0	1	us	%.1f	1	TRUE	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
246	SEB	SCN_DDS_STATE_ON	0	25	0	1	82	1	0x04	2	%d	%1.0f	1	0	1		%1.0f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
247	SEB	SCN_DDS_STATE_ACTIVE	0	25	0	1	82	1	0x02	1	%d	%1.0f	1	0	1		%1.0f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
248	SEB	SCN_DDS_STATE_PHASE_LOCK	0	25	0	1	82	1	0x01	0	%d	%1.0f	1	0	1		%1.0f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
249	SEB	SCN_TUNING_WORD_RDBK	0	25	0	1	83	3	0xFFFFFF	0	%06X	%1.0f	1	0	1		%1.0f	1	TRUE	0	0.298023224	0	0	0	0	0	0	0	0	0	0	0	0	0
250	SEB	SCN_PHASE_OFFSET_RDBK	0	25	0	1	86	3	0xFFFFFF	0	%06X	%1.0f	1	0	1		%1.0f	1	TRUE	0	2.14577E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
251	SEB	SCN_PHASE_CYCLE_RDBK	0	25	0	1	89	1	0xFF	0	%02X	%1.0f	1	0	1		%1.0f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
252	SEB	SCN_TELEM_DAC_ID	0	25	0	1	98	2	0xFFFF	0	%04X	%1.0f	1	0	1		%1.0f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
253	SEB	SCN_TELEM_DAC_VAL	0	25	0	1	100	2	0xFFFF	0	%04X	%1.0f	1	0	1		%1.0f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
254	SEB	SCN_AUX_STEP	0	25	0	1	93	3	0xFFFFFF	0	%06X	%1.0f	0	0	1	Counts	%.4f	11	FALSE	24	8	0	0	0	0	0	0	0	0	0	0	0	0	0
255	SEB	SCN_RF_STEP	0	25	0	1	92	1	0xFF	0	%02X	%1.0f	0	0	1	Counts	%.4f	11	FALSE	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0
256	SEB	SCN_BIN_COUNT	0	25	0	1	90	2	0xFFFF	0	%04X	%1.0f	0	0	1	Bins	%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300	SEB	ACK_CMD_ID	0	21	0	1	6	1	0xFF	0	%02X	%.2f	0	0	1		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301	SEB	ACK_CODE	0	21	0	1	7	1	0xFF	0	%02X	%.2f	0	0	1		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	SEB	DMP_DDS_ADDRESS	0	24	0	1	6	3	0xFFFFFF	0	%06X	%06X	0	0	1		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
320	SEB	DMP_SEQ_ADDRESS	0	23	0	1	6	3	0xFFFFFF	0	%06X	%06X	0	0	1		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	SEB	SCI_START_BIN_NUM	0	26	0	1	6	2	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	SEB	SCI_RF_AMPLITUDE	0	26	0	1	8	2	0xFFFF	0	%04X	%.2f	1	-5	0.000152588	V	%.4f	1	TRUE	-8.9448	-255.3011	0	0	0	0	0	0	0	0	0	0	0	0	0
352	SEB	SCI_RF_AMP_DAC	0	26	0	1	10	2	0xFFFF	0	%04X	%.2f	0	0	1	V	%.4f	1	FALSE	1247.915164	-0.038366765	0	0	0	0	0	0	0	0	0	0	0	0	0
353	SEB	SCI_AUX_AMP_DAC	0	26	0	1	12	2	0xFFFF	0	%04X	%.2f	0	0	1	V	%.4f	1	FALSE	0	0.000610361	0	0	0	0	0	0	0	0	0	0	0	0	0
354	SEB	SCI_SEQ_MARK	0	26	0	1	14	1	0xFF	0	%02X	%1.0f	0	0	1		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	SEB	RF_FREQ	0	22	0	226	63	64	0	0	%06X	%.2f	0	0	1	Hz	%.3f	1	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
356	SEB	SCN_RF_FREQ	0	25	0	226	201	200	0	0	%06X	%.2f	0	0	1	Hz	%.3f	1	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
400	SEB	SUM_SEQUENCE_MARK	0	27	0	1	0	1	0xFF	0	%02X	%1.0f	0	0	1		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401	SEB	SUM_NUM_SCANS	0	27	0	1	1	1	0xFF	0	%02X	%1.0f	0	0	1		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402	SEB	SUM_NUM_RF_STATS	0	27	0	1	2	2	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403	SEB	SUM_START_BIN_NUM	0	27	0	203	4	2	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404	SEB	SUM_RF_AMPLITUDE	0	27	0	203	6	2	0xFFFF	0	%04X	%.2f	1	-5	0.000152588	V	%.4f	1	TRUE	-8.9448	-255.3011	0	0	0	0	0	0	0	0	0	0	0	0	0
405	SEB	SUM_RF_AMP_DAC	0	27	0	203	8	2	0xFFFF	0	%04X	%.2f	0	0	1	V	%.4f	1	FALSE	1247.915164	-0.038366765	0	0	0	0	0	0	0	0	0	0	0	0	0
406	SEB	SUM_AUX_AMP_DAC	0	27	0	203	10	2	0xFFFF	0	%04X	%.2f	0	0	1	V	%.4f	1	FALSE	0	0.000610361	0	0	0	0	0	0	0	0	0	0	0	0	0
500	MEB	STATUS_FLAGS	0	7	0	1	4	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	MEB	MOMA_STATUS_SEQ_STATE	0	7	0	1	4	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	MEB	MOMA_STATUS_FSW_MODE	0	7	0	1	6	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	MEB	MOMA_STATUS_PROBLEM	0	7	0	1	7	1	0x80	7	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	MEB	MOMA_STATUS_TS_CLOSED	0	7	0	1	7	1	0x60	6	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	MEB	MOMA_STATUS_UNUSED	0	7	0	1	7	1	0x1C	2	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
506	MEB	MOMA_STATUS_SEQ_COMPLETE	0	7	0	1	7	1	0x02	1	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
507	MEB	MOMA_STATUS_SAFE	0	7	0	1	7	1	0x01	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508	MEB	MMS COMMAND	0	7	0	1	0	2	0xFFFF	0	%08X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	MEB	MMS COMMAND COUNTER	0	7	0	1	2	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510	MEB	NUM VALID COMMANDS	0	7	0	1	10	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
511	MEB	NUM INVALID COMMANDS	0	7	0	1	12	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512	MEB	NUM_COMMAND_SEQUENCE_ERRS	0	7	0	1	14	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513	MEB	SEQ_NUM_LAST_VALID_CMD	0	7	0	1	16	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514	MEB	SEQ_NUM_LAST_INVALID_CMD	0	7	0	1	18	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
515	MEB	OPCODE_LAST_VALID_CMD	0	7	0	1	20	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516	MEB	OPCODE_LAST_INVALID_CMD	0	7	0	1	21	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	MEB	ERROR_CODE_LAST_INVALID_CMD	0	7	0	1	22	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	MEB	FSW_MODE	0	7	0	1	23	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519	MEB	LAST_RESET_TYPE	0	7	0	1	24	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520	MEB	RESET_COUNT	0	7	0	1	25	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	MEB	LAST_FILE_ID_TO_EEPROM	0	7	0	1	26	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	MEB	SPW_DISCONNECT_ERRS	0	7	0	1	28	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	MEB	SPW_PARITY_ERRS	0	7	0	1	30	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	MEB	SPW_LINK_STATE	0	7	0	1	32	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	MEB	SPW_OTHER	0	7	0	1	33	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	MEB	ROVER TIME SECONDS DS	0	7	0	1	34	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	s	%1.0f	1	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
527	MEB	ROVER TIME SUBSECONDS DS	0	7	0	1	38	2	0xFFFF	0	%04X	%1.0f	0	0	0	ms	%1.0f	1	FALSE	0	0.015258789	0	0	0	0	0	0	0	0	0	0	0	0	0
528	MEB	FSW 10MHz TICKS DS	0	7	0	1	40	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	100us ticks	%1.0f	1	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
529	MEB	VALVE_PS_STATUS	0	7	0	1	44	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	MEB	HTR_1_ONTIME	0	7	0	1	64	2	0xFFFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	MEB	HTR_2_ONTIME	0	7	0	1	66	2	0xFFFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	MEB	HTR_3_ONTIME	0	7	0	1	68	2	0xFFFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	MEB	HTR_4_ONTIME	0	7	0	1	70	2	0xFFFF	0	%02X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
550	MEB	ROVER TIME SECONDS	0	2	0	1	0	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	s	%1.0f	1	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
551	MEB	ROVER TIME SUBSECONDS	0	2	0	1	4	2	0xFFFF	0	%04X	%1.0f	0	0	0	ms	%1.0f	1	FALSE	0	0.015258789	0	0	0	0	0	0	0	0	0	0	0	0	0
552	MEB	FSW 10MHz TICKS	0	2	0	1	6	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	100us ticks	%1.0f	1	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
553	MEB	VALVE4_STATE	0	7	0	1	44	4	0xC0000000	30	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	MEB	VALVE3_STATE	0	7	0	1	44	4	0x30000000	28	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555	MEB	VALVE2_STATE	0	7	0	1	44	4	0x0C000000	26	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
556	MEB	VALVE1_STATE	0	7	0	1	44	4	0x03000000	24	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
557	MEB	LAS_ON	0	7	0	1	44	4	0x00004000	14	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
558	MEB	GC_ON	0	7	0	1	44	4	0x00002000	13	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
559	MEB	SEB_ON	0	7	0	1	44	4	0x00001000	12	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
560	MEB	HTR_6_ON	0	7	0	1	44	4	0x00000040	6	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
561	MEB	HTR_5_ON	0	7	0	1	44	4	0x00000020	5	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
562	MEB	HTR_4_ON	0	7	0	1	44	4	0x00000010	4	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
563	MEB	HTR_3_ON	0	7	0	1	44	4	0x00000008	3	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
564	MEB	HTR_2_ON	0	7	0	1	44	4	0x00000004	2	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
565	MEB	HTR_1_ON	0	7	0	1	44	4	0x00000002	1	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
565	MEB	CHRG_RDY	0	7	0	1	44	4	0x00000001	0	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
600	GC	TIMESTAMP	0	14	0	204	3	0	0xFFFF	0	%04X	%1.0f	0	0	0	 s	%.2f	1	FALSE	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0
601	GC	STATUS	0	14	0	204	0	1	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
602	GC	STATUS_TS_MOTOR_POWERED	0	14	0	204	0	1	0x0001	0	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603	GC	STATUS_TS_POSITION_REACHED	0	14	0	204	0	1	0x0002	1	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
604	GC	STATUS_TS_TIMEOUT	0	14	0	204	0	1	0x0004	2	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605	GC	STATUS_TS_OVER_CURRENT_SWITCH_OFF	0	14	0	204	0	1	0x0008	3	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
606	GC	STATUS_UPPER_END_POS_SWITCH	0	14	0	204	0	1	0x0010	4	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
